 Network trials_ros  Creating
 Network trials_ros  Created
 Container trials-all-1  Creating
 Container trials-all-1  Created
Attaching to trials-all-1
trials-all-1  | [INFO] [launch]: All log files can be found below /root/.ros/log/2023-10-29-01-08-33-891807-12273f32b1a0-1
trials-all-1  | [arm-1] [INFO] [1698541734.601795100] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541734.608684506] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541734.612445182] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541734.616353845] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541734.623077266] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541734.629277732] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541734.634620271] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541734.640555760] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541734.644262441] [environment]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541734.640875732] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541734.644438425] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541734.659501128] [arm]: not ready
trials-all-1  | [environment-3] [INFO] [1698541734.668330367] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541734.675206774] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541734.677828549] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541734.684971933] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541734.686301819] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [arm-1] [INFO] [1698541734.694715094] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541734.702768400] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [coordinator-2] [INFO] [1698541734.709604811] [coordinator]: door_closed
trials-all-1  | [coordinator-2] [INFO] [1698541734.715542299] [coordinator]: The time of execution of above program is:4.808244943618774
trials-all-1  | [robot-6] [INFO] [1698541734.722124732] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541734.732035878] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541734.735529577] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541734.742104011] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541734.733961712] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541734.737820380] [coordinator]: ENDSIM
trials-all-1  | [robot-6] [INFO] [1698541734.744913769] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541734.751387211] [robot]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541734.756462774] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541734.773957266] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541734.777980920] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698541734.781274636] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541734.787939062] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541734.791561749] [arm]: Action result: False
trials-all-1  | [environment-3] [INFO] [1698541734.793656569] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541734.800466982] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541734.806031503] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541734.809828176] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541734.817679499] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [environment-3] [INFO] [1698541734.818836400] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698541734.828840538] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698541734.843983233] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541734.846643004] [arm]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541734.857382079] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541734.862156667] [coordinator]: door_closed
trials-all-1  | [coordinator-2] [INFO] [1698541734.866269313] [coordinator]: The time of execution of above program is:4.960494041442871
trials-all-1  | [arm-1] [INFO] [1698541734.860155840] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541734.863837522] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541734.867312223] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541734.877293363] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541734.893174995] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541734.897190649] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541734.905184960] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541734.908752652] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541734.912236352] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541734.918453817] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541734.921983513] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541734.913104278] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541734.917283917] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541734.936275281] [robot]: Doing a_navto
trials-all-1  | [robot-6] [INFO] [1698541734.948489229] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541734.953573791] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541734.957904418] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541734.962477024] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541734.966660663] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541734.973470077] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541734.977303746] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541734.980861440] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541734.987620857] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698541734.989168724] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541735.003738469] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.015569451] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.022385865] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541735.026503511] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541735.030139198] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541735.024620673] [robot]: door closed
trials-all-1  | [robot-6] [INFO] [1698541735.038829451] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541735.047000748] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541735.045664863] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541735.049717514] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541735.066411079] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.070196753] [arm]: Action result: False
trials-all-1  | [coordinator-2] [INFO] [1698541735.078283058] [coordinator]: The time of execution of above program is:5.148058891296387
trials-all-1  | [coordinator-2] [INFO] [1698541735.082392704] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541735.085974396] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541735.080831838] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541735.084161552] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541735.091763898] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541735.095818549] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.117331699] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.124559078] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541735.126297928] [robot]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541735.133043348] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541735.137928928] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541735.135356149] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541735.139138824] [robot]: Doing a_navto
trials-all-1  | [robot-6] [INFO] [1698541735.154218527] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [environment-3] [INFO] [1698541735.163376739] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [robot-6] [INFO] [1698541735.163959689] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.178724419] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.182586087] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541735.189366504] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541735.192809208] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541735.179613343] [environment]: Action: a_navto
trials-all-1  | [environment-3] [INFO] [1698541735.183329023] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698541735.213754406] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541735.219063950] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.228710120] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.232216818] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541735.243220872] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541735.248278437] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541735.253501988] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541735.261310316] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541735.265332970] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541735.262877181] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541735.266815843] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541735.275547092] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.282608484] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541735.286384160] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541735.289904857] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541735.298177145] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541735.304865570] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541735.314115774] [coordinator]: The time of execution of above program is:5.365148067474365
trials-all-1  | [coordinator-2] [INFO] [1698541735.320136257] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541735.323826939] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541735.318820370] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.322725034] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541735.327220647] [arm]: Action: a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541735.338669663] [robot]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541735.352811446] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541735.359344885] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541735.361285718] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541735.366787244] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.377870291] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541735.378762214] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541735.389315307] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541735.399674416] [arm]: Action: a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541735.400418352] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541735.407805717] [environment]: Action: a_navto
trials-all-1  | [environment-3] [INFO] [1698541735.413154257] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541735.413603218] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541735.426668094] [robot]: door closed
trials-all-1  | [robot-6] [INFO] [1698541735.436040288] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [coordinator-2] [INFO] [1698541735.438776053] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541735.442751711] [coordinator]: door_closed
trials-all-1  | [coordinator-2] [INFO] [1698541735.447091338] [coordinator]: The time of execution of above program is:5.541278839111328
trials-all-1  | [robot-6] [INFO] [1698541735.450345058] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.464321856] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.468553492] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541735.472613143] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541735.478568631] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541735.482736272] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541735.481390388] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541735.488896742] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541735.495662160] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698541735.507417149] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541735.515935417] [robot]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541735.522201878] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.530413172] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541735.537133594] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541735.550269464] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541735.558891722] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541735.568943858] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541735.576338222] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541735.582678676] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541735.587274281] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541735.587843232] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.594181687] [arm]: Action result: False
trials-all-1  | [environment-3] [INFO] [1698541735.594478662] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698541735.608394465] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541735.613815998] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541735.615763831] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [arm-1] [INFO] [1698541735.622155281] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541735.629197676] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541735.633184333] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541735.634253241] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541735.644516358] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.653863554] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541735.659022110] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541735.664562634] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541735.664922603] [coordinator]: The time of execution of above program is:5.73280143737793
trials-all-1  | [coordinator-2] [INFO] [1698541735.670594115] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541735.678880403] [coordinator]: ENDSIM
trials-all-1  | [robot-6] [INFO] [1698541735.681432183] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541735.686110781] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.694871027] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.699462632] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541735.700152573] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541735.704351212] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541735.709064806] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541735.713896391] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541735.723953526] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541735.730904928] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541735.735019574] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.747729481] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541735.755914777] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541735.768676680] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541735.772359363] [arm]: Doing a_pick_up_sample
